"Fecha","ID_Tienda","Tipo_Tienda","Ventas_Totales_Tienda","Inflacion_IPC","Tasa_Desempleo","Diagnostico_Desempleo","Diagnostico_Inflacion"
"2010-07-02",3,B,381151.72000000003,214.5463222,7.346,Estrés Moderado,Inflación Alta
"2010-07-09",3,B,349214.18,214.4265704,7.346,Estrés Moderado,Inflación Alta
"2010-07-16",3,B,352728.78,214.4176476,7.346,Estrés Moderado,Inflación Alta
"2010-07-23",3,B,352864.49,214.5564968,7.346,Estrés Moderado,Inflación Alta
"2010-07-30",3,B,347955.05,214.695346,7.346,Estrés Moderado,Inflación Alta
"2010-08-06",3,B,402635.76,214.8341952,7.346,Estrés Moderado,Inflación Alta
"2010-08-13",3,B,339597.38,214.9730444,7.346,Estrés Moderado,Inflación Alta
"2010-08-20",3,B,351728.21,214.9314191,7.346,Estrés Moderado,Inflación Alta
"2010-08-27",3,B,362134.08999999997,214.8897938,7.346,Estrés Moderado,Inflación Alta
"2010-09-03",3,B,366473.97000000003,214.8481685,7.346,Estrés Moderado,Inflación Alta
"2010-09-10",3,B,352260.97,214.8065431,7.346,Estrés Moderado,Inflación Alta
"2010-09-17",3,B,363064.64,214.8322484,7.346,Estrés Moderado,Inflación Alta
"2010-09-24",3,B,355626.87,214.9084516,7.346,Estrés Moderado,Inflación Alta
"2010-10-01",3,B,358784.1,214.9846548,7.564,Estrés Moderado,Inflación Alta
"2010-10-08",3,B,395107.35,215.060858,7.564,Estrés Moderado,Inflación Alta
"2010-10-15",3,B,345584.39,215.1293114,7.564,Estrés Moderado,Inflación Alta
"2010-10-22",3,B,348895.98,215.17839,7.564,Estrés Moderado,Inflación Alta
"2010-10-29",3,B,348591.74,215.2274686,7.564,Estrés Moderado,Inflación Alta
"2010-11-05",3,B,423175.56,215.2765472,7.564,Estrés Moderado,Inflación Alta
"2010-11-12",3,B,386635.03,215.3256258,7.564,Estrés Moderado,Inflación Alta
"2010-11-19",3,B,372545.32,215.2074519,7.564,Estrés Moderado,Inflación Alta
"2010-11-26",3,B,565567.84,215.0614025,7.564,Estrés Moderado,Inflación Alta
"2010-12-03",3,B,476420.77,214.9153531,7.564,Estrés Moderado,Inflación Alta
"2010-12-10",3,B,467642.02999999997,214.7693037,7.564,Estrés Moderado,Inflación Alta
"2010-12-17",3,B,498159.39,214.704919,7.564,Estrés Moderado,Inflación Alta
"2010-12-24",3,B,605990.41,214.7017828,7.564,Estrés Moderado,Inflación Alta
"2010-12-31",3,B,382677.76,214.6986466,7.564,Estrés Moderado,Inflación Alta
"2011-01-07",3,B,378241.34,214.6955104,7.551,Estrés Moderado,Inflación Alta
"2011-01-14",3,B,381061.10000000003,214.7470729,7.551,Estrés Moderado,Inflación Alta
"2011-01-21",3,B,350876.7,215.1268275,7.551,Estrés Moderado,Inflación Alta
"2011-01-28",3,B,364866.24,215.5065821,7.551,Estrés Moderado,Inflación Alta
"2011-02-04",3,B,438516.53,215.8863367,7.551,Estrés Moderado,Inflación Alta
"2011-02-11",3,B,430526.21,216.2660913,7.551,Estrés Moderado,Inflación Alta
"2011-02-18",3,B,432782.1,216.5843571,7.551,Estrés Moderado,Inflación Alta
"2011-02-25",3,B,397211.19,216.8780275,7.551,Estrés Moderado,Inflación Alta
"2011-03-04",3,B,437084.51,217.1716979,7.551,Estrés Moderado,Inflación Alta
"2011-03-11",3,B,404753.3,217.4653683,7.551,Estrés Moderado,Inflación Alta
"2011-03-18",3,B,392109.51,217.7235226,7.551,Estrés Moderado,Inflación Alta
"2011-03-25",3,B,380683.67,217.9674705,7.551,Estrés Moderado,Inflación Alta
"2011-04-01",3,B,374556.08,218.2114184,7.574,Estrés Moderado,Inflación Alta
"2011-04-08",3,B,384075.31,218.4553663,7.574,Estrés Moderado,Inflación Alta
"2011-04-15",3,B,366250.69,218.6788642,7.574,Estrés Moderado,Inflación Alta
"2011-04-22",3,B,391860.04,218.851237,7.574,Estrés Moderado,Inflación Alta
"2011-04-29",3,B,367405.4,219.0236099,7.574,Estrés Moderado,Inflación Alta
"2011-05-06",3,B,413042.12,219.1959827,7.574,Estrés Moderado,Inflación Alta
"2011-05-13",3,B,386312.68,219.3683556,7.574,Estrés Moderado,Inflación Alta
"2011-05-20",3,B,364603.13,219.127216,7.574,Estrés Moderado,Inflación Alta
"2011-05-27",3,B,369350.6,218.8860765,7.574,Estrés Moderado,Inflación Alta
"2011-06-03",3,B,394507.84,218.6449369,7.574,Estrés Moderado,Inflación Alta
"2011-06-10",3,B,391638.75,218.4037974,7.574,Estrés Moderado,Inflación Alta
"2011-06-17",3,B,403423.34,218.3551748,7.574,Estrés Moderado,Inflación Alta
"2011-06-24",3,B,385520.71,218.45094,7.574,Estrés Moderado,Inflación Alta
"2011-07-01",3,B,368962.72000000003,218.5467052,7.567,Estrés Moderado,Inflación Alta
"2011-07-08",3,B,395146.24,218.6424704,7.567,Estrés Moderado,Inflación Alta
"2011-07-15",3,B,373454.33,218.7275216,7.567,Estrés Moderado,Inflación Alta
"2011-07-22",3,B,360617.37,218.7857881,7.567,Estrés Moderado,Inflación Alta
"2011-07-29",3,B,345381.29,218.8440545,7.567,Estrés Moderado,Inflación Alta
"2011-08-05",3,B,409981.25,218.9023209,7.567,Estrés Moderado,Inflación Alta
"2011-08-12",3,B,380376.85,218.9605873,7.567,Estrés Moderado,Inflación Alta
"2011-08-19",3,B,379716.91,219.023271,7.567,Estrés Moderado,Inflación Alta
"2011-08-26",3,B,366367.55,219.0866908,7.567,Estrés Moderado,Inflación Alta
"2011-09-02",3,B,375988.69,219.1501106,7.567,Estrés Moderado,Inflación Alta
"2011-09-09",3,B,377347.49,219.2135305,7.567,Estrés Moderado,Inflación Alta
"2011-09-16",3,B,375629.51,219.3972867,7.567,Estrés Moderado,Inflación Alta
"2011-09-23",3,B,365248.94,219.7414914,7.567,Estrés Moderado,Inflación Alta
"2011-09-30",3,B,368477.93,220.085696,7.567,Estrés Moderado,Inflación Alta
"2011-10-07",3,B,403342.4,220.4299007,7.197,Estrés Moderado,Inflación Alta
"2011-10-14",3,B,368282.57,220.7486167,7.197,Estrés Moderado,Inflación Alta
"2011-10-21",3,B,394976.36,220.9144005,7.197,Estrés Moderado,Inflación Alta
"2011-10-28",3,B,389540.62,221.0801842,7.197,Estrés Moderado,Inflación Alta
"2011-11-04",3,B,459443.22,221.245968,7.197,Estrés Moderado,Inflación Alta
"2011-11-11",3,B,407764.25,221.4117517,7.197,Estrés Moderado,Inflación Alta
"2011-11-18",3,B,398838.97000000003,221.6432852,7.197,Estrés Moderado,Inflación Alta
"2011-11-25",3,B,556925.1900000001,221.9011185,7.197,Estrés Moderado,Inflación Alta
"2011-12-02",3,B,472511.32,222.1589519,7.197,Estrés Moderado,Inflación Alta
"2011-12-09",3,B,468772.8,222.4167852,7.197,Estrés Moderado,Inflación Alta
"2011-12-16",3,B,510747.62,222.6426418,7.197,Estrés Moderado,Inflación Alta
"2011-12-23",3,B,551221.21,222.8258628,7.197,Estrés Moderado,Inflación Alta
"2011-12-30",3,B,410553.88,223.0090839,7.197,Estrés Moderado,Inflación Alta
"2012-01-06",3,B,398178.21,223.1923049,6.833,Estrés Moderado,Inflación Alta
"2012-01-13",3,B,367438.62,223.3755259,6.833,Estrés Moderado,Inflación Alta
"2012-01-20",3,B,365818.61,223.4700552,6.833,Estrés Moderado,Inflación Alta
"2012-01-27",3,B,349518.10000000003,223.5645845,6.833,Estrés Moderado,Inflación Alta
"2012-02-03",3,B,424960.66000000003,223.6591137,6.833,Estrés Moderado,Inflación Alta
"2012-02-10",3,B,473292.47000000003,223.753643,6.833,Estrés Moderado,Inflación Alta
"2012-02-17",3,B,475591.08,223.9170153,6.833,Estrés Moderado,Inflación Alta
"2012-02-24",3,B,418925.47,224.1320199,6.833,Estrés Moderado,Inflación Alta
"2012-03-02",3,B,469752.56,224.3470245,6.833,Estrés Moderado,Inflación Alta
"2012-03-09",3,B,445162.05,224.5620291,6.833,Estrés Moderado,Inflación Alta
"2012-03-16",3,B,411775.8,224.7166953,6.833,Estrés Moderado,Inflación Alta
"2012-03-23",3,B,413907.25,224.7909104,6.833,Estrés Moderado,Inflación Alta
"2012-03-30",3,B,407488.83999999997,224.8651254,6.833,Estrés Moderado,Inflación Alta
"2012-04-06",3,B,503232.13,224.9393405,6.664,Estrés Moderado,Inflación Alta
"2012-04-13",3,B,420789.74,225.0135556,6.664,Estrés Moderado,Inflación Alta
"2012-04-20",3,B,434822.13,225.0689541,6.664,Estrés Moderado,Inflación Alta
"2012-04-27",3,B,394616.11,225.1243526,6.664,Estrés Moderado,Inflación Alta
"2012-05-04",3,B,439913.57,225.1797511,6.664,Estrés Moderado,Inflación Alta
"2012-05-11",3,B,431985.36,225.2351496,6.664,Estrés Moderado,Inflación Alta
"2012-05-18",3,B,418112.76,225.2512024,6.664,Estrés Moderado,Inflación Alta
"2012-05-25",3,B,413701.29,225.2515168,6.664,Estrés Moderado,Inflación Alta
"2012-06-01",3,B,432268.53,225.2518313,6.664,Estrés Moderado,Inflación Alta
"2012-06-08",3,B,446336.8,225.2521458,6.664,Estrés Moderado,Inflación Alta
"2012-06-15",3,B,442074.79,225.2644795,6.664,Estrés Moderado,Inflación Alta
"2012-06-22",3,B,419497.95,225.3068615,6.664,Estrés Moderado,Inflación Alta
"2012-06-29",3,B,422965.33,225.3492435,6.664,Estrés Moderado,Inflación Alta
"2012-07-06",3,B,411206.5,225.3916254,6.334,Estabilidad Laboral,Inflación Alta
"2012-07-13",3,B,416913.1,225.4340074,6.334,Estabilidad Laboral,Inflación Alta
"2012-07-20",3,B,432424.85,225.4438827,6.334,Estabilidad Laboral,Inflación Alta
"2012-07-27",3,B,389427.9,225.4537579,6.334,Estabilidad Laboral,Inflación Alta
"2012-08-03",3,B,419990.29,225.4636332,6.334,Estabilidad Laboral,Inflación Alta
"2012-08-10",3,B,391811.6,225.4735085,6.334,Estabilidad Laboral,Inflación Alta
"2012-08-17",3,B,394918.83,225.5558664,6.334,Estabilidad Laboral,Inflación Alta
"2012-08-24",3,B,412449.67,225.6925864,6.334,Estabilidad Laboral,Inflación Alta
"2012-08-31",3,B,408838.73,225.8293063,6.334,Estabilidad Laboral,Inflación Alta
"2012-09-07",3,B,408229.73,225.9660263,6.334,Estabilidad Laboral,Inflación Alta
"2012-09-14",3,B,407589.16,226.1122067,6.334,Estabilidad Laboral,Inflación Alta
"2012-09-21",3,B,414392.09,226.3151496,6.334,Estabilidad Laboral,Inflación Alta
"2012-09-28",3,B,389813.02,226.5180926,6.334,Estabilidad Laboral,Inflación Alta
"2012-10-05",3,B,443557.65,226.7210356,6.034,Estabilidad Laboral,Inflación Alta
"2012-10-12",3,B,410804.39,226.9239785,6.034,Estabilidad Laboral,Inflación Alta
"2012-10-19",3,B,424513.08,226.9688442,6.034,Estabilidad Laboral,Inflación Alta
"2012-10-26",3,B,405432.7,226.9873637,6.034,Estabilidad Laboral,Inflación Alta
"2010-02-05",4,A,2135143.87,126.4420645,8.623,Inestabilidad Laboral,Inflación Baja
"2010-02-12",4,A,2188307.39,126.4962581,8.623,Inestabilidad Laboral,Inflación Baja
"2010-02-19",4,A,2049860.26,126.5262857,8.623,Inestabilidad Laboral,Inflación Baja
"2010-02-26",4,A,1925728.84,126.5522857,8.623,Inestabilidad Laboral,Inflación Baja
"2010-03-05",4,A,1971057.44,126.5782857,8.623,Inestabilidad Laboral,Inflación Baja
"2010-03-12",4,A,1894324.09,126.6042857,8.623,Inestabilidad Laboral,Inflación Baja
"2010-03-19",4,A,1897429.36,126.6066452,8.623,Inestabilidad Laboral,Inflación Baja
"2010-03-26",4,A,1762539.3,126.6050645,8.623,Inestabilidad Laboral,Inflación Baja
"2010-04-02",4,A,1979247.1199999999,126.6034839,7.896,Estrés Moderado,Inflación Baja
"2010-04-09",4,A,1818452.72,126.6019032,7.896,Estrés Moderado,Inflación Baja
"2010-04-16",4,A,1851519.69,126.5621,7.896,Estrés Moderado,Inflación Baja
"2010-04-23",4,A,1802677.9,126.4713333,7.896,Estrés Moderado,Inflación Baja
"2010-04-30",4,A,1817273.28,126.3805667,7.896,Estrés Moderado,Inflación Baja
"2010-05-07",4,A,2000626.14,126.2898,7.896,Estrés Moderado,Inflación Baja
"2010-05-14",4,A,1875597.28,126.2085484,7.896,Estrés Moderado,Inflación Baja
"2010-05-21",4,A,1903752.6,126.1843871,7.896,Estrés Moderado,Inflación Baja
"2010-05-28",4,A,1857533.7,126.1602258,7.896,Estrés Moderado,Inflación Baja
"2010-06-04",4,A,1903290.58,126.1360645,7.896,Estrés Moderado,Inflación Baja
"2010-06-11",4,A,1870619.23,126.1119032,7.896,Estrés Moderado,Inflación Baja
"2010-06-18",4,A,1929736.35,126.114,7.896,Estrés Moderado,Inflación Baja
"2010-06-25",4,A,1846651.95,126.1266,7.896,Estrés Moderado,Inflación Baja
"2010-07-02",4,A,1881337.21,126.1392,7.372,Estrés Moderado,Inflación Baja
"2010-07-09",4,A,1812208.22,126.1518,7.372,Estrés Moderado,Inflación Baja
"2010-07-16",4,A,1898427.66,126.1498065,7.372,Estrés Moderado,Inflación Baja
"2010-07-23",4,A,1848426.78,126.1283548,7.372,Estrés Moderado,Inflación Baja
"2010-07-30",4,A,1796637.61,126.1069032,7.372,Estrés Moderado,Inflación Baja
"2010-08-06",4,A,1907638.58,126.0854516,7.372,Estrés Moderado,Inflación Baja
"2010-08-13",4,A,2007050.75,126.064,7.372,Estrés Moderado,Inflación Baja
"2010-08-20",4,A,1997181.09,126.0766452,7.372,Estrés Moderado,Inflación Baja
"2010-08-27",4,A,1848403.92,126.0892903,7.372,Estrés Moderado,Inflación Baja
"2010-09-03",4,A,1935857.58,126.1019355,7.372,Estrés Moderado,Inflación Baja
"2010-09-10",4,A,1865820.81,126.1145806,7.372,Estrés Moderado,Inflación Baja
"2010-09-17",4,A,1899959.61,126.1454667,7.372,Estrés Moderado,Inflación Baja
"2010-09-24",4,A,1810684.68,126.1900333,7.372,Estrés Moderado,Inflación Baja
"2010-10-01",4,A,1842821.02,126.2346,7.127,Estrés Moderado,Inflación Baja
"2010-10-08",4,A,1951494.85,126.2791667,7.127,Estrés Moderado,Inflación Baja
"2010-10-15",4,A,1867345.09,126.3266774,7.127,Estrés Moderado,Inflación Baja
"2010-10-22",4,A,1927610.06,126.3815484,7.127,Estrés Moderado,Inflación Baja
"2010-10-29",4,A,1933333.0,126.4364194,7.127,Estrés Moderado,Inflación Baja
"2010-11-05",4,A,2013115.79,126.4912903,7.127,Estrés Moderado,Inflación Baja
"2010-11-12",4,A,1999794.26,126.5461613,7.127,Estrés Moderado,Inflación Baja
"2010-11-19",4,A,2097809.4,126.6072,7.127,Estrés Moderado,Inflación Baja
"2010-11-26",4,A,2789469.45,126.6692667,7.127,Estrés Moderado,Inflación Baja
"2010-12-03",4,A,2102530.17,126.7313333,7.127,Estrés Moderado,Inflación Baja
"2010-12-10",4,A,2302504.86,126.7934,7.127,Estrés Moderado,Inflación Baja
"2010-12-17",4,A,2740057.14,126.8794839,7.127,Estrés Moderado,Inflación Baja
"2010-12-24",4,A,3526713.39,126.9835806,7.127,Estrés Moderado,Inflación Baja
"2010-12-31",4,A,1794868.74,127.0876774,7.127,Estrés Moderado,Inflación Baja
"2011-01-07",4,A,1862476.27,127.1917742,6.51,Estrés Moderado,Inflación Baja
"2011-01-14",4,A,1865502.46,127.3009355,6.51,Estrés Moderado,Inflación Baja
"2011-01-21",4,A,1886393.94,127.4404839,6.51,Estrés Moderado,Inflación Baja
"2011-01-28",4,A,1814240.85,127.5800323,6.51,Estrés Moderado,Inflación Baja
"2011-02-04",4,A,2119086.04,127.7195806,6.51,Estrés Moderado,Inflación Baja
"2011-02-11",4,A,2187847.29,127.859129,6.51,Estrés Moderado,Inflación Baja
"2011-02-18",4,A,2316495.56,127.99525,6.51,Estrés Moderado,Inflación Baja
"2011-02-25",4,A,2078094.69,128.13,6.51,Estrés Moderado,Inflación Baja
"2011-03-04",4,A,2103455.75,128.26475,6.51,Estrés Moderado,Inflación Baja
"2011-03-11",4,A,2039818.41,128.3995,6.51,Estrés Moderado,Inflación Baja
"2011-03-18",4,A,2116475.38,128.5121935,6.51,Estrés Moderado,Inflación Baja
"2011-03-25",4,A,1944164.32,128.6160645,6.51,Estrés Moderado,Inflación Baja
"2011-04-01",4,A,1900246.47,128.7199355,5.946,Estabilidad Laboral,Inflación Baja
"2011-04-08",4,A,2074953.46,128.8238065,5.946,Estabilidad Laboral,Inflación Baja
"2011-04-15",4,A,1960587.76,128.9107333,5.946,Estabilidad Laboral,Inflación Baja
"2011-04-22",4,A,2220600.76,128.9553,5.946,Estabilidad Laboral,Inflación Baja
"2011-04-29",4,A,1878167.44,128.9998667,5.946,Estabilidad Laboral,Inflación Baja
"2011-05-06",4,A,2063682.76,129.0444333,5.946,Estabilidad Laboral,Inflación Baja
"2011-05-13",4,A,2002362.37,129.089,5.946,Estabilidad Laboral,Inflación Baja
"2011-05-20",4,A,2015563.48,129.0756774,5.946,Estabilidad Laboral,Inflación Baja
"2011-05-27",4,A,1986597.95,129.0623548,5.946,Estabilidad Laboral,Inflación Baja
"2011-06-03",4,A,2065377.15,129.0490323,5.946,Estabilidad Laboral,Inflación Baja
"2011-06-10",4,A,2073951.38,129.0357097,5.946,Estabilidad Laboral,Inflación Baja
"2011-06-17",4,A,2141210.62,129.0432,5.946,Estabilidad Laboral,Inflación Baja
"2011-06-24",4,A,2008344.92,129.0663,5.946,Estabilidad Laboral,Inflación Baja
"2011-07-01",4,A,2051533.53,129.0894,5.644,Estabilidad Laboral,Inflación Baja
"2011-07-08",4,A,2066541.86,129.1125,5.644,Estabilidad Laboral,Inflación Baja
"2011-07-15",4,A,2049046.95,129.1338387,5.644,Estabilidad Laboral,Inflación Baja
"2011-07-22",4,A,2036231.39,129.1507742,5.644,Estabilidad Laboral,Inflación Baja
"2011-07-29",4,A,1989674.07,129.1677097,5.644,Estabilidad Laboral,Inflación Baja
"2011-08-05",4,A,2160057.39,129.1846452,5.644,Estabilidad Laboral,Inflación Baja
"2011-08-12",4,A,2105668.74,129.2015806,5.644,Estabilidad Laboral,Inflación Baja
"2011-08-19",4,A,2232892.1,129.2405806,5.644,Estabilidad Laboral,Inflación Baja
"2011-08-26",4,A,1988490.21,129.2832581,5.644,Estabilidad Laboral,Inflación Baja
"2011-09-02",4,A,2078420.31,129.3259355,5.644,Estabilidad Laboral,Inflación Baja
"2011-09-09",4,A,2093139.01,129.3686129,5.644,Estabilidad Laboral,Inflación Baja
"2011-09-16",4,A,2075577.33,129.4306,5.644,Estabilidad Laboral,Inflación Baja
"2011-09-23",4,A,2031406.41,129.5183333,5.644,Estabilidad Laboral,Inflación Baja
"2011-09-30",4,A,1929486.6300000001,129.6060667,5.644,Estabilidad Laboral,Inflación Baja
"2011-10-07",4,A,2166737.65,129.6938,5.143,Estabilidad Laboral,Inflación Baja
"2011-10-14",4,A,2074548.85,129.7706452,5.143,Estabilidad Laboral,Inflación Baja
"2011-10-21",4,A,2207742.13,129.7821613,5.143,Estabilidad Laboral,Inflación Baja
"2011-10-28",4,A,2151659.59,129.7936774,5.143,Estabilidad Laboral,Inflación Baja
"2011-11-04",4,A,2281217.31,129.8051935,5.143,Estabilidad Laboral,Inflación Baja
"2011-11-11",4,A,2203028.96,129.8167097,5.143,Estabilidad Laboral,Inflación Baja
"2011-11-18",4,A,2243946.59,129.8268333,5.143,Estabilidad Laboral,Inflación Baja
"2011-11-25",4,A,3004702.33,129.8364,5.143,Estabilidad Laboral,Inflación Baja
"2011-12-02",4,A,2180999.26,129.8459667,5.143,Estabilidad Laboral,Inflación Baja
"2011-12-09",4,A,2508955.2399999998,129.8555333,5.143,Estabilidad Laboral,Inflación Baja
"2011-12-16",4,A,2771397.17,129.8980645,5.143,Estabilidad Laboral,Inflación Baja
"2011-12-23",4,A,3676388.98,129.9845484,5.143,Estabilidad Laboral,Inflación Baja
"2011-12-30",4,A,2007105.8599999999,130.0710323,5.143,Estabilidad Laboral,Inflación Baja
"2012-01-06",4,A,2047766.07,130.1575161,4.607,Estabilidad Laboral,Inflación Baja
"2012-01-13",4,A,1941676.61,130.244,4.607,Estabilidad Laboral,Inflación Baja
"2012-01-20",4,A,2005097.76,130.2792258,4.607,Estabilidad Laboral,Inflación Baja
"2012-01-27",4,A,1928720.51,130.3144516,4.607,Estabilidad Laboral,Inflación Baja
"2012-02-03",4,A,2173373.91,130.3496774,4.607,Estabilidad Laboral,Inflación Baja
"2012-02-10",4,A,2374660.64,130.3849032,4.607,Estabilidad Laboral,Inflación Baja
"2012-02-17",4,A,2427640.17,130.4546207,4.607,Estabilidad Laboral,Inflación Baja
"2012-02-24",4,A,2226662.17,130.5502069,4.607,Estabilidad Laboral,Inflación Baja
"2012-03-02",4,A,2206319.9,130.6457931,4.607,Estabilidad Laboral,Inflación Baja
"2012-03-09",4,A,2202450.81,130.7413793,4.607,Estabilidad Laboral,Inflación Baja
"2012-03-16",4,A,2214967.44,130.8261935,4.607,Estabilidad Laboral,Inflación Baja
"2012-03-23",4,A,2091592.54,130.8966452,4.607,Estabilidad Laboral,Inflación Baja
"2012-03-30",4,A,2089381.77,130.9670968,4.607,Estabilidad Laboral,Inflación Baja
"2012-04-06",4,A,2470206.13,131.0375484,4.308,Estabilidad Laboral,Inflación Baja
"2012-04-13",4,A,2105301.39,131.108,4.308,Estabilidad Laboral,Inflación Baja
"2012-04-20",4,A,2144336.89,131.1173333,4.308,Estabilidad Laboral,Inflación Baja
"2012-04-27",4,A,2064065.66,131.1266667,4.308,Estabilidad Laboral,Inflación Baja
"2012-05-04",4,A,2196968.33,131.136,4.308,Estabilidad Laboral,Inflación Baja
"2012-05-11",4,A,2127661.17,131.1453333,4.308,Estabilidad Laboral,Inflación Baja
"2012-05-18",4,A,2207214.81,131.0983226,4.308,Estabilidad Laboral,Inflación Baja
"2012-05-25",4,A,2154137.67,131.0287742,4.308,Estabilidad Laboral,Inflación Baja
"2012-06-01",4,A,2179360.94,130.9592258,4.308,Estabilidad Laboral,Inflación Baja
"2012-06-08",4,A,2245257.18,130.8896774,4.308,Estabilidad Laboral,Inflación Baja
"2012-06-15",4,A,2234190.93,130.8295333,4.308,Estabilidad Laboral,Inflación Baja
"2012-06-22",4,A,2197299.65,130.7929,4.308,Estabilidad Laboral,Inflación Baja
"2012-06-29",4,A,2128362.92,130.7562667,4.308,Estabilidad Laboral,Inflación Baja
"2012-07-06",4,A,2224499.28,130.7196333,4.077,Estabilidad Laboral,Inflación Baja
"2012-07-13",4,A,2100252.61,130.683,4.077,Estabilidad Laboral,Inflación Baja
"2012-07-20",4,A,2175563.69,130.7012903,4.077,Estabilidad Laboral,Inflación Baja
"2012-07-27",4,A,2048613.65,130.7195806,4.077,Estabilidad Laboral,Inflación Baja
